Date/Time,location,position,Temperature,Humidity
10/12/2017 18:22,bottom 3,Twenty Meters,26.1,96.944
10/12/2017 18:52,bottom 3,Twenty Meters,25.1,98.942
10/12/2017 19:22,bottom 3,Twenty Meters,23.599,99.932
10/12/2017 19:52,bottom 3,Twenty Meters,22.599,101.894
10/12/2017 20:22,bottom 3,Twenty Meters,22.099,102.867
10/12/2017 20:52,bottom 3,Twenty Meters,21.598,104.314
10/12/2017 21:22,bottom 3,Twenty Meters,21.098,104.793
10/12/2017 21:52,bottom 3,Twenty Meters,20.598,105.747
10/12/2017 22:22,bottom 3,Twenty Meters,20.097,104.793
10/12/2017 22:52,bottom 3,Twenty Meters,19.597,104.793
10/12/2017 23:22,bottom 3,Twenty Meters,19.597,104.793
10/12/2017 23:52,bottom 3,Twenty Meters,19.096,105.271
10/13/2017 0:22,bottom 3,Twenty Meters,18.596,104.314
10/13/2017 0:52,bottom 3,Twenty Meters,18.095,104.793
10/13/2017 1:22,bottom 3,Twenty Meters,18.095,104.314
10/13/2017 1:52,bottom 3,Twenty Meters,17.595,102.381
10/13/2017 2:22,bottom 3,Twenty Meters,17.094,102.867
10/13/2017 2:52,bottom 3,Twenty Meters,17.094,102.867
10/13/2017 3:22,bottom 3,Twenty Meters,16.593,103.35
10/13/2017 3:52,bottom 3,Twenty Meters,16.593,103.35
10/13/2017 4:22,bottom 3,Twenty Meters,16.093,103.833
10/13/2017 4:52,bottom 3,Twenty Meters,16.093,103.833
10/13/2017 5:22,bottom 3,Twenty Meters,15.592,102.867
10/13/2017 5:52,bottom 3,Twenty Meters,15.091,103.35
10/13/2017 6:22,bottom 3,Twenty Meters,15.091,106.222
10/13/2017 6:52,bottom 3,Twenty Meters,15.091,109.04
10/13/2017 7:22,bottom 3,Twenty Meters,15.091,108.107
10/13/2017 7:52,bottom 3,Twenty Meters,15.592,109.505
10/13/2017 8:22,bottom 3,Twenty Meters,16.093,110.429
10/13/2017 8:52,bottom 3,Twenty Meters,16.093,110.429
10/13/2017 9:22,bottom 3,Twenty Meters,19.096,108.107
10/13/2017 9:52,bottom 3,Twenty Meters,23.599,102.867
10/13/2017 10:22,bottom 3,Twenty Meters,29.598,92.362
10/13/2017 10:52,bottom 3,Twenty Meters,34.594,60.538
10/13/2017 11:22,bottom 3,Twenty Meters,38.587,52.602
10/13/2017 11:52,bottom 3,Twenty Meters,41.082,49.483
10/13/2017 12:22,bottom 3,Twenty Meters,43.077,48.224
10/13/2017 12:52,bottom 3,Twenty Meters,44.074,48.854
10/13/2017 13:22,bottom 3,Twenty Meters,45.569,46.326
10/13/2017 13:52,bottom 3,Twenty Meters,46.068,48.854
10/13/2017 14:22,bottom 3,Twenty Meters,46.068,48.854
10/13/2017 14:52,bottom 3,Twenty Meters,45.569,51.981
10/13/2017 15:22,bottom 3,Twenty Meters,45.071,52.602
10/13/2017 15:52,bottom 3,Twenty Meters,43.575,56.906
10/13/2017 16:22,bottom 3,Twenty Meters,41.58,59.936
10/13/2017 16:52,bottom 3,Twenty Meters,40.583,62.333
10/13/2017 17:22,bottom 3,Twenty Meters,34.094,77.89
10/13/2017 17:52,bottom 3,Twenty Meters,32.096,82.291
10/13/2017 18:22,bottom 3,Twenty Meters,26.6,97.446
10/13/2017 18:52,bottom 3,Twenty Meters,24.6,99.438
10/13/2017 19:22,bottom 3,Twenty Meters,23.599,100.916
10/13/2017 19:52,bottom 3,Twenty Meters,22.599,102.381
10/13/2017 20:22,bottom 3,Twenty Meters,22.099,102.381
10/13/2017 20:52,bottom 3,Twenty Meters,21.598,103.35
10/13/2017 21:22,bottom 3,Twenty Meters,21.098,103.35
10/13/2017 21:52,bottom 3,Twenty Meters,20.598,104.314
10/13/2017 22:22,bottom 3,Twenty Meters,20.097,104.314
10/13/2017 22:52,bottom 3,Twenty Meters,19.597,104.793
10/13/2017 23:22,bottom 3,Twenty Meters,19.096,104.314
10/13/2017 23:52,bottom 3,Twenty Meters,19.096,105.271
10/14/2017 0:22,bottom 3,Twenty Meters,18.596,105.747
10/14/2017 0:52,bottom 3,Twenty Meters,18.095,105.747
10/14/2017 1:22,bottom 3,Twenty Meters,17.595,106.696
10/14/2017 1:52,bottom 3,Twenty Meters,17.595,104.793
10/14/2017 2:22,bottom 3,Twenty Meters,17.094,96.441
10/14/2017 2:52,bottom 3,Twenty Meters,17.094,95.936
10/14/2017 3:22,bottom 3,Twenty Meters,16.593,95.936
10/14/2017 3:52,bottom 3,Twenty Meters,16.593,95.936
10/14/2017 4:22,bottom 3,Twenty Meters,16.093,95.936
10/14/2017 4:52,bottom 3,Twenty Meters,16.093,96.944
10/14/2017 5:22,bottom 3,Twenty Meters,15.592,95.936
10/14/2017 5:52,bottom 3,Twenty Meters,15.592,95.936
10/14/2017 6:22,bottom 3,Twenty Meters,15.091,108.107
10/14/2017 6:52,bottom 3,Twenty Meters,15.592,105.747
10/14/2017 7:22,bottom 3,Twenty Meters,15.592,105.271
10/14/2017 7:52,bottom 3,Twenty Meters,17.094,104.793
10/14/2017 8:22,bottom 3,Twenty Meters,16.593,104.793
10/14/2017 8:52,bottom 3,Twenty Meters,17.094,104.793
10/14/2017 9:22,bottom 3,Twenty Meters,20.097,102.381
10/14/2017 9:52,bottom 3,Twenty Meters,26.6,105.747
10/14/2017 10:22,bottom 3,Twenty Meters,35.093,88.714
10/14/2017 10:52,bottom 3,Twenty Meters,39.585,51.359
10/14/2017 11:22,bottom 3,Twenty Meters,43.077,46.326
10/14/2017 11:52,bottom 3,Twenty Meters,46.068,44.414
10/14/2017 12:22,bottom 3,Twenty Meters,48.56,42.489
10/14/2017 12:52,bottom 3,Twenty Meters,43.575,52.602
10/14/2017 13:22,bottom 3,Twenty Meters,48.56,46.326
10/14/2017 13:52,bottom 3,Twenty Meters,44.074,54.455
10/14/2017 14:22,bottom 3,Twenty Meters,47.065,48.854
10/14/2017 14:52,bottom 3,Twenty Meters,37.589,72.255
10/14/2017 15:22,bottom 3,Twenty Meters,47.065,49.483
10/14/2017 15:52,bottom 3,Twenty Meters,46.068,53.221
10/14/2017 16:22,bottom 3,Twenty Meters,44.572,55.684
10/14/2017 16:52,bottom 3,Twenty Meters,42.079,60.538
10/14/2017 17:22,bottom 3,Twenty Meters,35.093,76.775
10/14/2017 17:52,bottom 3,Twenty Meters,33.095,82.835
10/14/2017 18:22,bottom 3,Twenty Meters,27.599,95.43
10/14/2017 18:52,bottom 3,Twenty Meters,25.6,98.942
10/14/2017 19:22,bottom 3,Twenty Meters,24.099,100.425
10/14/2017 19:52,bottom 3,Twenty Meters,23.599,101.894
10/14/2017 20:22,bottom 3,Twenty Meters,22.599,103.35
10/14/2017 20:52,bottom 3,Twenty Meters,22.599,102.381
10/14/2017 21:22,bottom 3,Twenty Meters,22.099,102.381
10/14/2017 21:52,bottom 3,Twenty Meters,21.598,103.833
10/14/2017 22:22,bottom 3,Twenty Meters,21.098,104.314
10/14/2017 22:52,bottom 3,Twenty Meters,20.598,104.314
10/14/2017 23:22,bottom 3,Twenty Meters,20.097,103.35
10/14/2017 23:52,bottom 3,Twenty Meters,20.598,104.314
10/15/2017 0:22,bottom 3,Twenty Meters,20.598,104.314
10/15/2017 0:52,bottom 3,Twenty Meters,20.097,102.867
10/15/2017 1:22,bottom 3,Twenty Meters,19.597,104.793
10/15/2017 1:52,bottom 3,Twenty Meters,19.597,103.35
10/15/2017 2:22,bottom 3,Twenty Meters,19.096,104.314
10/15/2017 2:52,bottom 3,Twenty Meters,19.096,104.793
10/15/2017 3:22,bottom 3,Twenty Meters,18.596,104.793
10/15/2017 3:52,bottom 3,Twenty Meters,18.596,104.314
10/15/2017 4:22,bottom 3,Twenty Meters,18.095,103.833
10/15/2017 4:52,bottom 3,Twenty Meters,18.095,104.314
10/15/2017 5:22,bottom 3,Twenty Meters,17.595,103.833
10/15/2017 5:52,bottom 3,Twenty Meters,17.595,103.833
10/15/2017 6:22,bottom 3,Twenty Meters,17.595,104.314
10/15/2017 6:52,bottom 3,Twenty Meters,17.595,104.314
10/15/2017 7:22,bottom 3,Twenty Meters,17.595,100.916
10/15/2017 7:52,bottom 3,Twenty Meters,18.095,99.932
10/15/2017 8:22,bottom 3,Twenty Meters,18.596,100.425
10/15/2017 8:52,bottom 3,Twenty Meters,18.596,100.425
10/15/2017 9:22,bottom 3,Twenty Meters,23.099,97.446
10/15/2017 9:52,bottom 3,Twenty Meters,31.097,95.936
10/15/2017 10:22,bottom 3,Twenty Meters,38.587,55.07
10/15/2017 10:52,bottom 3,Twenty Meters,41.082,50.735
10/15/2017 11:22,bottom 3,Twenty Meters,46.068,45.69
10/15/2017 11:52,bottom 3,Twenty Meters,49.058,42.489
10/15/2017 12:22,bottom 3,Twenty Meters,50.552,39.251
10/15/2017 12:52,bottom 3,Twenty Meters,52.545,36.633
10/15/2017 13:22,bottom 3,Twenty Meters,49.058,41.844
10/15/2017 13:52,bottom 3,Twenty Meters,48.56,41.198
10/15/2017 14:22,bottom 3,Twenty Meters,48.56,40.551
10/15/2017 14:52,bottom 3,Twenty Meters,53.54,31.995
10/15/2017 15:22,bottom 3,Twenty Meters,47.563,39.901
10/15/2017 15:52,bottom 3,Twenty Meters,47.563,39.901
10/15/2017 16:22,bottom 3,Twenty Meters,45.071,41.844
10/15/2017 16:52,bottom 3,Twenty Meters,43.575,41.198
10/15/2017 17:22,bottom 3,Twenty Meters,37.589,51.981
10/15/2017 17:52,bottom 3,Twenty Meters,35.093,58.123
10/15/2017 18:22,bottom 3,Twenty Meters,29.598,69.959
10/15/2017 18:52,bottom 3,Twenty Meters,27.599,75.654
10/15/2017 19:22,bottom 3,Twenty Meters,26.6,77.89
10/15/2017 19:52,bottom 3,Twenty Meters,25.6,80.103
10/15/2017 20:22,bottom 3,Twenty Meters,24.6,82.835
10/15/2017 20:52,bottom 3,Twenty Meters,24.099,84.993
10/15/2017 21:22,bottom 3,Twenty Meters,23.599,85.529
10/15/2017 21:52,bottom 3,Twenty Meters,23.099,86.597
10/15/2017 22:22,bottom 3,Twenty Meters,22.599,87.128
10/15/2017 22:52,bottom 3,Twenty Meters,23.099,86.597
10/15/2017 23:22,bottom 3,Twenty Meters,22.599,88.187
10/15/2017 23:52,bottom 3,Twenty Meters,21.598,89.764
10/16/2017 0:22,bottom 3,Twenty Meters,21.098,90.807
10/16/2017 0:52,bottom 3,Twenty Meters,20.598,90.807
10/16/2017 1:22,bottom 3,Twenty Meters,20.097,92.362
10/16/2017 1:52,bottom 3,Twenty Meters,20.097,93.39
10/16/2017 2:22,bottom 3,Twenty Meters,19.597,93.903
10/16/2017 2:52,bottom 3,Twenty Meters,19.096,94.413
10/16/2017 3:22,bottom 3,Twenty Meters,18.596,95.43
10/16/2017 3:52,bottom 3,Twenty Meters,18.596,96.441
10/16/2017 4:22,bottom 3,Twenty Meters,18.095,96.944
10/16/2017 4:52,bottom 3,Twenty Meters,17.595,98.445
10/16/2017 5:22,bottom 3,Twenty Meters,17.595,97.946
10/16/2017 5:52,bottom 3,Twenty Meters,17.094,99.438
10/16/2017 6:22,bottom 3,Twenty Meters,16.593,97.946
10/16/2017 6:52,bottom 3,Twenty Meters,16.593,99.932
10/16/2017 7:22,bottom 3,Twenty Meters,17.094,98.445
10/16/2017 7:52,bottom 3,Twenty Meters,17.595,97.446
10/16/2017 8:22,bottom 3,Twenty Meters,18.596,95.43
10/16/2017 8:52,bottom 3,Twenty Meters,18.596,94.413
10/16/2017 9:22,bottom 3,Twenty Meters,24.6,78.446
10/16/2017 9:52,bottom 3,Twenty Meters,33.595,56.906
10/16/2017 10:22,bottom 3,Twenty Meters,40.084,43.132
10/16/2017 10:52,bottom 3,Twenty Meters,44.572,37.29
10/16/2017 11:22,bottom 3,Twenty Meters,48.56,31.995
10/16/2017 11:52,bottom 3,Twenty Meters,51.549,27.284
10/16/2017 12:22,bottom 3,Twenty Meters,54.536,24.56
10/16/2017 12:52,bottom 3,Twenty Meters,56.029,23.188
10/16/2017 13:22,bottom 3,Twenty Meters,57.522,21.811
10/16/2017 13:52,bottom 3,Twenty Meters,57.522,21.12
10/16/2017 14:22,bottom 3,Twenty Meters,57.025,21.811
10/16/2017 14:52,bottom 3,Twenty Meters,57.025,21.12
10/16/2017 15:22,bottom 3,Twenty Meters,55.532,21.811
10/16/2017 15:52,bottom 3,Twenty Meters,53.54,21.811
10/16/2017 16:22,bottom 3,Twenty Meters,51.051,24.56
10/16/2017 16:52,bottom 3,Twenty Meters,48.061,26.605
10/16/2017 17:22,bottom 3,Twenty Meters,38.088,37.29
10/16/2017 17:52,bottom 3,Twenty Meters,36.091,41.844
10/16/2017 18:22,bottom 3,Twenty Meters,30.598,51.359
10/16/2017 18:52,bottom 3,Twenty Meters,28.599,55.07
10/16/2017 19:22,bottom 3,Twenty Meters,27.099,58.729
10/16/2017 19:52,bottom 3,Twenty Meters,25.6,61.138
10/16/2017 20:22,bottom 3,Twenty Meters,25.1,62.929
10/16/2017 20:52,bottom 3,Twenty Meters,24.6,64.115
10/16/2017 21:22,bottom 3,Twenty Meters,24.099,65.884
10/16/2017 21:52,bottom 3,Twenty Meters,23.599,67.056
10/16/2017 22:22,bottom 3,Twenty Meters,23.099,68.222
10/16/2017 22:52,bottom 3,Twenty Meters,22.599,69.959
10/16/2017 23:22,bottom 3,Twenty Meters,22.099,71.11
10/16/2017 23:52,bottom 3,Twenty Meters,21.598,71.683
10/17/2017 0:22,bottom 3,Twenty Meters,21.598,73.394
10/17/2017 0:52,bottom 3,Twenty Meters,21.098,73.961
10/17/2017 1:22,bottom 3,Twenty Meters,20.598,74.527
10/17/2017 1:52,bottom 3,Twenty Meters,20.598,75.654
10/17/2017 2:22,bottom 3,Twenty Meters,20.097,76.775
10/17/2017 2:52,bottom 3,Twenty Meters,19.597,78.446
10/17/2017 3:22,bottom 3,Twenty Meters,19.597,78.999
10/17/2017 3:52,bottom 3,Twenty Meters,19.096,78.446
10/17/2017 4:22,bottom 3,Twenty Meters,19.096,80.103
10/17/2017 4:52,bottom 3,Twenty Meters,18.596,81.2
10/17/2017 5:22,bottom 3,Twenty Meters,18.596,81.2
10/17/2017 5:52,bottom 3,Twenty Meters,18.095,81.746
10/17/2017 6:22,bottom 3,Twenty Meters,18.095,82.291
10/17/2017 6:52,bottom 3,Twenty Meters,18.095,83.377
10/17/2017 7:22,bottom 3,Twenty Meters,18.095,82.291
10/17/2017 7:52,bottom 3,Twenty Meters,18.596,80.652
10/17/2017 8:22,bottom 3,Twenty Meters,19.096,81.2
10/17/2017 8:52,bottom 3,Twenty Meters,19.597,79.552
10/17/2017 9:22,bottom 3,Twenty Meters,24.6,69.381
10/17/2017 9:52,bottom 3,Twenty Meters,31.597,53.839
10/17/2017 10:22,bottom 3,Twenty Meters,40.583,38.599
10/17/2017 10:52,bottom 3,Twenty Meters,45.569,31.995
10/17/2017 11:22,bottom 3,Twenty Meters,49.556,26.605
10/17/2017 11:52,bottom 3,Twenty Meters,53.043,22.5
10/17/2017 12:22,bottom 3,Twenty Meters,56.029,19.734
10/17/2017 12:52,bottom 3,Twenty Meters,58.02,18.342
10/17/2017 13:22,bottom 3,Twenty Meters,59.015,16.242
10/17/2017 13:52,bottom 3,Twenty Meters,60.507,15.539
10/17/2017 14:22,bottom 3,Twenty Meters,52.047,20.428
10/17/2017 14:52,bottom 3,Twenty Meters,58.02,16.242
10/17/2017 15:22,bottom 3,Twenty Meters,57.522,16.242
10/17/2017 15:52,bottom 3,Twenty Meters,55.532,16.944
10/17/2017 16:22,bottom 3,Twenty Meters,53.043,19.039
10/17/2017 16:52,bottom 3,Twenty Meters,50.054,20.428
10/17/2017 17:22,bottom 3,Twenty Meters,39.086,29.312
10/17/2017 17:52,bottom 3,Twenty Meters,36.591,34.654
10/17/2017 18:22,bottom 3,Twenty Meters,32.596,40.551
10/17/2017 18:52,bottom 3,Twenty Meters,30.098,45.053
10/17/2017 19:22,bottom 3,Twenty Meters,28.099,48.224
10/17/2017 19:52,bottom 3,Twenty Meters,27.099,50.735
10/17/2017 20:22,bottom 3,Twenty Meters,26.6,52.602
10/17/2017 20:52,bottom 3,Twenty Meters,26.1,53.839
10/17/2017 21:22,bottom 3,Twenty Meters,25.1,56.906
10/17/2017 21:52,bottom 3,Twenty Meters,24.6,58.123
10/17/2017 22:22,bottom 3,Twenty Meters,24.6,58.729
10/17/2017 22:52,bottom 3,Twenty Meters,24.099,59.936
10/17/2017 23:22,bottom 3,Twenty Meters,23.599,61.138
10/17/2017 23:52,bottom 3,Twenty Meters,23.099,62.333
10/18/2017 0:22,bottom 3,Twenty Meters,22.599,64.115
10/18/2017 0:52,bottom 3,Twenty Meters,22.599,64.706
10/18/2017 1:22,bottom 3,Twenty Meters,22.099,65.296
10/18/2017 1:52,bottom 3,Twenty Meters,22.099,67.056
10/18/2017 2:22,bottom 3,Twenty Meters,22.099,67.639
10/18/2017 2:52,bottom 3,Twenty Meters,22.099,67.639
10/18/2017 3:22,bottom 3,Twenty Meters,21.598,68.802
10/18/2017 3:52,bottom 3,Twenty Meters,20.598,70.535
10/18/2017 4:22,bottom 3,Twenty Meters,20.097,72.255
10/18/2017 4:52,bottom 3,Twenty Meters,20.097,72.825
10/18/2017 5:22,bottom 3,Twenty Meters,19.597,73.394
10/18/2017 5:52,bottom 3,Twenty Meters,19.597,73.961
10/18/2017 6:22,bottom 3,Twenty Meters,19.096,75.654
10/18/2017 6:52,bottom 3,Twenty Meters,19.096,75.654
10/18/2017 7:22,bottom 3,Twenty Meters,19.597,75.654
10/18/2017 7:52,bottom 3,Twenty Meters,20.097,75.091
10/18/2017 8:22,bottom 3,Twenty Meters,20.598,73.394
10/18/2017 8:52,bottom 3,Twenty Meters,21.098,72.825
10/18/2017 9:22,bottom 3,Twenty Meters,25.6,62.929
10/18/2017 9:52,bottom 3,Twenty Meters,36.591,43.132
10/18/2017 10:22,bottom 3,Twenty Meters,42.079,32.662
10/18/2017 10:52,bottom 3,Twenty Meters,47.563,26.605
10/18/2017 11:22,bottom 3,Twenty Meters,51.549,22.5
10/18/2017 11:52,bottom 3,Twenty Meters,54.038,19.734
10/18/2017 12:22,bottom 3,Twenty Meters,58.02,16.242
10/18/2017 12:52,bottom 3,Twenty Meters,60.01,15.539
10/18/2017 13:22,bottom 3,Twenty Meters,60.507,12.713
10/18/2017 13:52,bottom 3,Twenty Meters,61.502,13.422
10/18/2017 14:22,bottom 3,Twenty Meters,61.004,12.713
10/18/2017 14:52,bottom 3,Twenty Meters,60.01,13.422
10/18/2017 15:22,bottom 3,Twenty Meters,59.015,13.422
10/18/2017 15:52,bottom 3,Twenty Meters,56.029,14.835
10/18/2017 16:22,bottom 3,Twenty Meters,54.536,14.835
10/18/2017 16:52,bottom 3,Twenty Meters,49.556,18.342
10/18/2017 17:22,bottom 3,Twenty Meters,41.082,25.243
10/18/2017 17:52,bottom 3,Twenty Meters,37.09,30.657
10/18/2017 18:22,bottom 3,Twenty Meters,33.595,34.654
10/18/2017 18:52,bottom 3,Twenty Meters,31.597,38.599
10/18/2017 19:22,bottom 3,Twenty Meters,29.598,41.844
10/18/2017 19:52,bottom 3,Twenty Meters,28.599,43.774
10/18/2017 20:22,bottom 3,Twenty Meters,27.599,46.326
10/18/2017 20:52,bottom 3,Twenty Meters,27.099,48.854
10/18/2017 21:22,bottom 3,Twenty Meters,26.1,50.735
10/18/2017 21:52,bottom 3,Twenty Meters,25.6,51.981
10/18/2017 22:22,bottom 3,Twenty Meters,25.6,53.839
10/18/2017 22:52,bottom 3,Twenty Meters,25.6,54.455
10/18/2017 23:22,bottom 3,Twenty Meters,25.1,56.296
10/18/2017 23:52,bottom 3,Twenty Meters,25.1,56.906
10/19/2017 0:22,bottom 3,Twenty Meters,24.6,56.906
10/19/2017 0:52,bottom 3,Twenty Meters,24.6,56.296
10/19/2017 1:22,bottom 3,Twenty Meters,24.6,56.296
10/19/2017 1:52,bottom 3,Twenty Meters,24.6,56.296
10/19/2017 2:22,bottom 3,Twenty Meters,24.6,56.906
10/19/2017 2:52,bottom 3,Twenty Meters,24.099,58.123
10/19/2017 3:22,bottom 3,Twenty Meters,23.599,59.936
10/19/2017 3:52,bottom 3,Twenty Meters,23.099,61.138
10/19/2017 4:22,bottom 3,Twenty Meters,22.599,61.736
10/19/2017 4:52,bottom 3,Twenty Meters,23.099,62.333
10/19/2017 5:22,bottom 3,Twenty Meters,23.099,62.333
10/19/2017 5:52,bottom 3,Twenty Meters,22.599,61.736
10/19/2017 6:22,bottom 3,Twenty Meters,22.599,62.929
10/19/2017 6:52,bottom 3,Twenty Meters,22.599,64.115
10/19/2017 7:22,bottom 3,Twenty Meters,22.599,62.929
10/19/2017 7:52,bottom 3,Twenty Meters,23.599,61.138
10/19/2017 8:22,bottom 3,Twenty Meters,24.6,58.729
10/19/2017 8:52,bottom 3,Twenty Meters,24.6,58.729
10/19/2017 9:22,bottom 3,Twenty Meters,29.598,49.483
10/19/2017 9:52,bottom 3,Twenty Meters,37.09,38.599
10/19/2017 10:22,bottom 3,Twenty Meters,42.079,30.657
10/19/2017 10:52,bottom 3,Twenty Meters,46.566,24.56
10/19/2017 11:22,bottom 3,Twenty Meters,50.552,21.12
10/19/2017 11:52,bottom 3,Twenty Meters,54.038,18.342
10/19/2017 12:22,bottom 3,Twenty Meters,55.034,15.539
10/19/2017 12:52,bottom 3,Twenty Meters,58.02,14.835
10/19/2017 13:22,bottom 3,Twenty Meters,58.517,13.422
10/19/2017 13:52,bottom 3,Twenty Meters,55.532,15.539
10/19/2017 14:22,bottom 3,Twenty Meters,58.02,12.713
10/19/2017 14:52,bottom 3,Twenty Meters,59.015,12.003
10/19/2017 15:22,bottom 3,Twenty Meters,49.556,17.643
10/19/2017 15:52,bottom 3,Twenty Meters,54.038,15.539
10/19/2017 16:22,bottom 3,Twenty Meters,52.545,16.944
10/19/2017 16:52,bottom 3,Twenty Meters,48.061,19.734
10/19/2017 17:22,bottom 3,Twenty Meters,31.097,33.992
10/19/2017 17:52,bottom 3,Twenty Meters,30.598,38.599
10/19/2017 18:22,bottom 3,Twenty Meters,29.598,51.359
10/19/2017 18:52,bottom 3,Twenty Meters,28.099,51.359
10/19/2017 19:22,bottom 3,Twenty Meters,28.599,49.483
10/19/2017 19:52,bottom 3,Twenty Meters,28.099,45.69
10/19/2017 20:22,bottom 3,Twenty Meters,26.6,47.593
10/19/2017 20:52,bottom 3,Twenty Meters,26.1,50.735
10/19/2017 21:22,bottom 3,Twenty Meters,25.6,52.602
10/19/2017 21:52,bottom 3,Twenty Meters,25.6,54.455
10/19/2017 22:22,bottom 3,Twenty Meters,25.6,55.684
10/19/2017 22:52,bottom 3,Twenty Meters,25.6,56.296
10/19/2017 23:22,bottom 3,Twenty Meters,25.1,58.123
10/19/2017 23:52,bottom 3,Twenty Meters,25.1,59.333
10/20/2017 0:22,bottom 3,Twenty Meters,25.1,59.333
10/20/2017 0:52,bottom 3,Twenty Meters,24.6,59.936
10/20/2017 1:22,bottom 3,Twenty Meters,24.6,60.538
10/20/2017 1:52,bottom 3,Twenty Meters,24.6,60.538
10/20/2017 2:22,bottom 3,Twenty Meters,24.6,60.538
10/20/2017 2:52,bottom 3,Twenty Meters,24.099,61.138
10/20/2017 3:22,bottom 3,Twenty Meters,24.099,61.138
10/20/2017 3:52,bottom 3,Twenty Meters,24.099,61.736
10/20/2017 4:22,bottom 3,Twenty Meters,24.099,62.333
10/20/2017 4:52,bottom 3,Twenty Meters,23.599,62.333
10/20/2017 5:22,bottom 3,Twenty Meters,23.599,62.929
10/20/2017 5:52,bottom 3,Twenty Meters,23.599,63.523
10/20/2017 6:22,bottom 3,Twenty Meters,23.599,64.115
10/20/2017 6:52,bottom 3,Twenty Meters,23.599,64.115
10/20/2017 7:22,bottom 3,Twenty Meters,23.599,64.115
10/20/2017 7:52,bottom 3,Twenty Meters,23.099,64.115
10/20/2017 8:22,bottom 3,Twenty Meters,23.099,64.706
10/20/2017 8:52,bottom 3,Twenty Meters,23.099,64.706
10/20/2017 9:22,bottom 3,Twenty Meters,23.599,65.296
10/20/2017 9:52,bottom 3,Twenty Meters,23.599,65.296
10/20/2017 10:22,bottom 3,Twenty Meters,23.599,65.884
10/20/2017 10:52,bottom 3,Twenty Meters,23.599,66.471
10/20/2017 11:22,bottom 3,Twenty Meters,23.099,66.471
10/20/2017 11:52,bottom 3,Twenty Meters,23.099,67.056
10/20/2017 12:22,bottom 3,Twenty Meters,23.099,68.222
10/20/2017 12:52,bottom 3,Twenty Meters,22.599,68.222
10/20/2017 13:22,bottom 3,Twenty Meters,22.599,68.802
10/20/2017 13:52,bottom 3,Twenty Meters,22.599,69.381
10/20/2017 14:22,bottom 3,Twenty Meters,22.099,69.959
10/20/2017 14:52,bottom 3,Twenty Meters,22.099,70.535
10/20/2017 15:22,bottom 3,Twenty Meters,22.099,70.535
10/20/2017 15:52,bottom 3,Twenty Meters,22.099,70.535
10/20/2017 16:22,bottom 3,Twenty Meters,22.099,71.11
10/20/2017 16:52,bottom 3,Twenty Meters,22.099,71.11
10/20/2017 17:22,bottom 3,Twenty Meters,21.598,71.11
10/20/2017 17:52,bottom 3,Twenty Meters,21.598,71.683
10/20/2017 18:22,bottom 3,Twenty Meters,21.098,70.535
10/20/2017 18:52,bottom 3,Twenty Meters,21.098,70.535
10/20/2017 19:22,bottom 3,Twenty Meters,21.098,69.959
10/20/2017 19:52,bottom 3,Twenty Meters,20.598,68.802
10/20/2017 20:22,bottom 3,Twenty Meters,20.097,68.222
10/20/2017 20:52,bottom 3,Twenty Meters,20.598,68.222
10/20/2017 21:22,bottom 3,Twenty Meters,20.598,66.471
10/20/2017 21:52,bottom 3,Twenty Meters,20.598,67.056
10/20/2017 22:22,bottom 3,Twenty Meters,20.598,66.471
