Date.Time,location,position,depth,Temp,Humdity
12/28/16 9:44,bottom 3,Treestand,ground,28.603,86.738
12/28/16 9:54,bottom 3,Treestand,ground,29.602,84.676
12/28/16 10:04,bottom 3,Treestand,ground,29.602,85.194
12/28/16 10:14,bottom 3,Treestand,ground,30.102,84.158
12/28/16 10:24,bottom 3,Treestand,ground,38.092,72.401
12/28/16 10:34,bottom 3,Treestand,ground,34.598,77.827
12/28/16 10:44,bottom 3,Treestand,ground,33.599,79.428
12/9/16 10:04,bottom 3,Treestand,below ground,21.556,50.046
12/9/16 10:14,bottom 3,Treestand,below ground,21.055,48.783
12/9/16 10:24,bottom 3,Treestand,below ground,21.055,48.783
12/9/16 10:34,bottom 3,Treestand,below ground,21.055,50.046
12/9/16 10:44,bottom 3,Treestand,below ground,21.055,51.928
12/9/16 10:54,bottom 3,Treestand,below ground,20.555,50.675
12/9/16 11:04,bottom 3,Treestand,below ground,20.055,51.928
12/9/16 11:14,bottom 3,Treestand,below ground,20.055,51.928
12/9/16 11:24,bottom 3,Treestand,below ground,20.555,51.928
12/9/16 11:34,bottom 3,Treestand,below ground,20.555,50.675
12/9/16 11:44,bottom 3,Treestand,below ground,20.555,50.675
12/9/16 11:54,bottom 3,Treestand,below ground,20.555,50.046
12/9/16 12:04,bottom 3,Treestand,below ground,20.555,49.416
12/9/16 12:14,bottom 3,Treestand,below ground,21.055,48.783
12/9/16 12:24,bottom 3,Treestand,below ground,21.055,48.149
12/9/16 12:34,bottom 3,Treestand,below ground,21.055,48.149
12/9/16 12:44,bottom 3,Treestand,below ground,21.055,47.513
12/9/16 12:54,bottom 3,Treestand,below ground,21.055,46.876
12/9/16 13:04,bottom 3,Treestand,below ground,21.055,46.876
12/9/16 13:14,bottom 3,Treestand,below ground,21.556,46.876
12/9/16 13:24,bottom 3,Treestand,below ground,21.556,46.236
12/9/16 13:34,bottom 3,Treestand,below ground,21.556,46.236
12/9/16 13:44,bottom 3,Treestand,below ground,23.556,47.513
12/9/16 13:54,bottom 3,Treestand,below ground,26.057,41.711
12/9/16 14:04,bottom 3,Treestand,below ground,26.557,43.013
12/9/16 14:14,bottom 3,Treestand,below ground,27.556,42.363
12/9/16 14:24,bottom 3,Treestand,below ground,28.056,41.711
12/9/16 14:34,bottom 3,Treestand,below ground,29.056,41.058
12/9/16 14:44,bottom 3,Treestand,below ground,30.055,40.403
12/9/16 14:54,bottom 3,Treestand,below ground,28.556,37.765
12/9/16 15:04,bottom 3,Treestand,below ground,27.056,37.101
12/9/16 15:14,bottom 3,Treestand,below ground,26.557,37.765
12/9/16 15:24,bottom 3,Treestand,below ground,26.557,38.427
12/9/16 15:34,bottom 3,Treestand,below ground,31.054,62.884
12/9/16 15:44,bottom 3,Treestand,below ground,30.055,71.014
12/9/16 15:54,bottom 3,Treestand,below ground,29.555,73.273
12/9/16 16:04,bottom 3,Treestand,below ground,29.555,74.392
12/9/16 16:14,bottom 3,Treestand,below ground,30.555,73.833
12/9/16 16:24,bottom 3,Treestand,below ground,31.554,74.949
12/9/16 16:34,bottom 3,Treestand,below ground,32.553,74.392
12/9/16 16:44,bottom 3,Treestand,below ground,33.052,74.392
12/9/16 16:54,bottom 3,Treestand,below ground,33.552,74.392
12/9/16 17:04,bottom 3,Treestand,below ground,33.552,75.504
12/9/16 17:14,bottom 3,Treestand,below ground,32.553,76.61
12/9/16 17:24,bottom 3,Treestand,below ground,31.554,78.799
12/9/16 17:34,bottom 3,Treestand,below ground,30.555,80.423
12/9/16 17:44,bottom 3,Treestand,below ground,29.555,80.96
12/9/16 17:54,bottom 3,Treestand,below ground,29.056,82.03
12/9/16 18:04,bottom 3,Treestand,below ground,28.556,82.563
12/9/16 18:14,bottom 3,Treestand,below ground,28.056,83.093
12/9/16 18:24,bottom 3,Treestand,below ground,28.056,83.622
12/9/16 18:34,bottom 3,Treestand,below ground,27.556,84.15
12/9/16 18:44,bottom 3,Treestand,below ground,27.056,84.15
12/9/16 18:54,bottom 3,Treestand,below ground,27.056,84.15
12/9/16 19:04,bottom 3,Treestand,below ground,26.557,85.199
12/9/16 19:14,bottom 3,Treestand,below ground,26.557,84.675
12/9/16 19:24,bottom 3,Treestand,below ground,26.057,85.199
12/9/16 19:34,bottom 3,Treestand,below ground,26.057,85.199
12/9/16 19:44,bottom 3,Treestand,below ground,25.557,85.721
12/9/16 19:54,bottom 3,Treestand,below ground,25.557,85.721
12/9/16 20:04,bottom 3,Treestand,below ground,25.057,86.241
12/9/16 20:14,bottom 3,Treestand,below ground,25.057,86.241
12/9/16 20:24,bottom 3,Treestand,below ground,24.557,86.241
12/9/16 20:34,bottom 3,Treestand,below ground,24.557,86.241
12/9/16 20:44,bottom 3,Treestand,below ground,24.057,86.759
12/9/16 20:54,bottom 3,Treestand,below ground,24.057,87.276
12/9/16 21:04,bottom 3,Treestand,below ground,24.057,87.276
12/9/16 21:14,bottom 3,Treestand,below ground,23.556,87.791
12/9/16 21:24,bottom 3,Treestand,below ground,23.556,87.276
12/9/16 21:34,bottom 3,Treestand,below ground,23.556,88.815
12/9/16 21:44,bottom 3,Treestand,below ground,23.056,87.791
12/9/16 21:54,bottom 3,Treestand,below ground,23.056,87.791
12/9/16 22:04,bottom 3,Treestand,below ground,23.056,87.791
12/9/16 22:14,bottom 3,Treestand,below ground,22.556,87.791
12/9/16 22:24,bottom 3,Treestand,below ground,22.556,88.304
12/9/16 22:34,bottom 3,Treestand,below ground,22.556,88.304
12/9/16 22:44,bottom 3,Treestand,below ground,22.556,88.304
12/9/16 22:54,bottom 3,Treestand,below ground,22.056,87.791
12/9/16 23:04,bottom 3,Treestand,below ground,22.056,88.304
12/9/16 23:14,bottom 3,Treestand,below ground,22.056,88.304
12/9/16 23:24,bottom 3,Treestand,below ground,22.056,88.304
12/9/16 23:34,bottom 3,Treestand,below ground,21.556,88.815
12/9/16 23:44,bottom 3,Treestand,below ground,21.556,88.815
12/9/16 23:54,bottom 3,Treestand,below ground,21.556,88.815
12/10/16 0:04,bottom 3,Treestand,below ground,21.556,88.815
12/10/16 0:14,bottom 3,Treestand,below ground,21.055,89.325
12/10/16 0:24,bottom 3,Treestand,below ground,21.055,89.325
12/10/16 0:34,bottom 3,Treestand,below ground,21.055,88.304
12/10/16 0:44,bottom 3,Treestand,below ground,21.055,89.325
12/10/16 0:54,bottom 3,Treestand,below ground,20.555,89.325
12/10/16 1:04,bottom 3,Treestand,below ground,20.555,89.325
12/10/16 1:14,bottom 3,Treestand,below ground,20.555,89.325
12/10/16 1:24,bottom 3,Treestand,below ground,20.555,89.833
12/10/16 1:34,bottom 3,Treestand,below ground,20.555,89.325
12/10/16 1:44,bottom 3,Treestand,below ground,20.555,89.833
12/10/16 1:54,bottom 3,Treestand,below ground,20.055,89.325
12/10/16 2:04,bottom 3,Treestand,below ground,20.055,88.815
12/10/16 2:14,bottom 3,Treestand,below ground,20.055,89.833
12/10/16 2:24,bottom 3,Treestand,below ground,20.055,89.325
12/10/16 2:34,bottom 3,Treestand,below ground,20.055,89.833
12/10/16 2:44,bottom 3,Treestand,below ground,19.554,89.833
12/10/16 2:54,bottom 3,Treestand,below ground,19.554,89.325
12/10/16 3:04,bottom 3,Treestand,below ground,19.554,90.843
12/10/16 3:14,bottom 3,Treestand,below ground,19.554,90.339
12/10/16 3:24,bottom 3,Treestand,below ground,19.554,90.339
12/10/16 3:34,bottom 3,Treestand,below ground,19.554,90.339
12/10/16 3:44,bottom 3,Treestand,below ground,19.054,90.339
12/10/16 3:54,bottom 3,Treestand,below ground,19.054,90.339
12/10/16 4:04,bottom 3,Treestand,below ground,19.054,90.843
12/10/16 4:14,bottom 3,Treestand,below ground,19.054,90.843
12/10/16 4:24,bottom 3,Treestand,below ground,19.054,90.843
12/10/16 4:34,bottom 3,Treestand,below ground,19.054,90.339
12/10/16 4:44,bottom 3,Treestand,below ground,19.054,90.339
12/10/16 4:54,bottom 3,Treestand,below ground,18.553,90.843
12/10/16 5:04,bottom 3,Treestand,below ground,18.553,90.339
12/10/16 5:14,bottom 3,Treestand,below ground,18.553,90.843
12/10/16 5:24,bottom 3,Treestand,below ground,18.553,91.346
12/10/16 5:34,bottom 3,Treestand,below ground,18.553,90.843
12/10/16 5:44,bottom 3,Treestand,below ground,18.553,91.346
12/10/16 5:54,bottom 3,Treestand,below ground,18.053,90.843
12/10/16 6:04,bottom 3,Treestand,below ground,18.053,90.843
12/10/16 6:14,bottom 3,Treestand,below ground,18.053,91.346
12/10/16 6:24,bottom 3,Treestand,below ground,18.053,91.346
12/10/16 6:34,bottom 3,Treestand,below ground,18.053,91.346
12/10/16 6:44,bottom 3,Treestand,below ground,18.053,90.843
12/10/16 6:54,bottom 3,Treestand,below ground,18.053,90.843
12/10/16 7:04,bottom 3,Treestand,below ground,18.053,91.346
12/10/16 7:14,bottom 3,Treestand,below ground,18.053,91.346
12/10/16 7:24,bottom 3,Treestand,below ground,18.553,90.843
12/10/16 7:34,bottom 3,Treestand,below ground,18.553,90.843
12/10/16 7:44,bottom 3,Treestand,below ground,18.553,90.339
12/10/16 7:54,bottom 3,Treestand,below ground,18.553,90.339
12/10/16 8:04,bottom 3,Treestand,below ground,18.553,90.843
12/10/16 8:14,bottom 3,Treestand,below ground,19.054,89.833
12/10/16 8:24,bottom 3,Treestand,below ground,19.054,89.833
12/10/16 8:34,bottom 3,Treestand,below ground,19.554,89.325
12/10/16 8:44,bottom 3,Treestand,below ground,19.554,89.325
12/10/16 8:54,bottom 3,Treestand,below ground,20.055,88.815
12/10/16 9:04,bottom 3,Treestand,below ground,20.055,88.304
12/10/16 9:14,bottom 3,Treestand,below ground,20.055,88.815
12/10/16 9:24,bottom 3,Treestand,below ground,20.555,88.304
12/10/16 9:34,bottom 3,Treestand,below ground,21.055,88.304
12/10/16 9:44,bottom 3,Treestand,below ground,21.556,87.791
12/10/16 9:54,bottom 3,Treestand,below ground,23.056,86.241
12/10/16 10:04,bottom 3,Treestand,below ground,23.556,84.675
12/10/16 10:14,bottom 3,Treestand,below ground,24.057,84.675
12/10/16 10:24,bottom 3,Treestand,below ground,25.557,83.093
12/10/16 10:34,bottom 3,Treestand,below ground,26.057,83.093
12/10/16 10:44,bottom 3,Treestand,below ground,26.557,82.03
12/10/16 10:54,bottom 3,Treestand,below ground,27.056,81.496
12/10/16 11:04,bottom 3,Treestand,below ground,27.556,82.03
12/10/16 11:14,bottom 3,Treestand,below ground,27.056,83.093
12/10/16 11:24,bottom 3,Treestand,below ground,27.056,83.093
12/10/16 11:34,bottom 3,Treestand,below ground,27.056,83.622
12/10/16 11:44,bottom 3,Treestand,below ground,27.056,83.622
12/10/16 11:54,bottom 3,Treestand,below ground,27.556,82.563
12/10/16 12:04,bottom 3,Treestand,below ground,28.556,82.03
12/10/16 12:14,bottom 3,Treestand,below ground,29.056,82.563
12/10/16 12:24,bottom 3,Treestand,below ground,30.055,79.883
12/10/16 12:34,bottom 3,Treestand,below ground,31.554,78.799
12/10/16 12:44,bottom 3,Treestand,below ground,33.052,77.16
12/10/16 12:54,bottom 3,Treestand,below ground,33.552,77.16
12/10/16 13:04,bottom 3,Treestand,below ground,34.551,76.61
12/10/16 13:14,bottom 3,Treestand,below ground,35.549,75.504
12/10/16 13:24,bottom 3,Treestand,below ground,36.049,76.058
12/10/16 13:34,bottom 3,Treestand,below ground,36.049,76.058
12/10/16 13:44,bottom 3,Treestand,below ground,35.05,77.708
12/10/16 13:54,bottom 3,Treestand,below ground,34.051,78.254
12/10/16 14:04,bottom 3,Treestand,below ground,33.052,79.883
12/10/16 14:14,bottom 3,Treestand,below ground,32.053,80.423
12/10/16 14:24,bottom 3,Treestand,below ground,31.554,80.96
12/10/16 14:34,bottom 3,Treestand,below ground,31.554,80.96
12/10/16 14:44,bottom 3,Treestand,below ground,31.554,81.496
12/10/16 14:54,bottom 3,Treestand,below ground,31.054,81.496
12/10/16 15:04,bottom 3,Treestand,below ground,31.054,80.96
12/10/16 15:14,bottom 3,Treestand,below ground,31.054,80.96
12/10/16 15:24,bottom 3,Treestand,below ground,31.554,80.423
12/10/16 15:34,bottom 3,Treestand,below ground,32.053,79.883
12/10/16 15:44,bottom 3,Treestand,below ground,32.553,78.254
12/10/16 15:54,bottom 3,Treestand,below ground,33.052,78.254
12/10/16 16:04,bottom 3,Treestand,below ground,33.052,78.254
12/10/16 16:14,bottom 3,Treestand,below ground,34.051,77.16
12/10/16 16:24,bottom 3,Treestand,below ground,35.05,75.504
12/10/16 16:34,bottom 3,Treestand,below ground,36.049,74.392
12/10/16 16:44,bottom 3,Treestand,below ground,36.548,74.392
12/10/16 16:54,bottom 3,Treestand,below ground,37.047,73.833
12/10/16 17:04,bottom 3,Treestand,below ground,37.047,73.833
12/10/16 17:14,bottom 3,Treestand,below ground,36.548,75.504
12/10/16 17:24,bottom 3,Treestand,below ground,35.05,76.058
12/10/16 17:34,bottom 3,Treestand,below ground,34.051,78.254
12/10/16 17:44,bottom 3,Treestand,below ground,33.552,77.708
12/10/16 17:54,bottom 3,Treestand,below ground,33.052,78.799
12/10/16 18:04,bottom 3,Treestand,below ground,32.053,79.883
12/10/16 18:14,bottom 3,Treestand,below ground,31.554,78.799
12/10/16 18:24,bottom 3,Treestand,below ground,31.554,79.883
12/10/16 18:34,bottom 3,Treestand,below ground,31.054,79.883
12/10/16 18:44,bottom 3,Treestand,below ground,30.555,79.883
12/10/16 18:54,bottom 3,Treestand,below ground,30.555,79.883
12/10/16 19:04,bottom 3,Treestand,below ground,30.055,79.883
12/10/16 19:14,bottom 3,Treestand,below ground,29.555,80.423
12/10/16 19:24,bottom 3,Treestand,below ground,29.555,80.423
12/10/16 19:34,bottom 3,Treestand,below ground,29.056,80.423
12/10/16 19:44,bottom 3,Treestand,below ground,29.056,80.96
12/10/16 19:54,bottom 3,Treestand,below ground,28.556,80.96
12/10/16 20:04,bottom 3,Treestand,below ground,28.556,80.423
12/10/16 20:14,bottom 3,Treestand,below ground,28.056,80.96
12/10/16 20:24,bottom 3,Treestand,below ground,28.056,81.496
12/10/16 20:34,bottom 3,Treestand,below ground,27.556,82.03
12/10/16 20:44,bottom 3,Treestand,below ground,27.556,82.03
12/10/16 20:54,bottom 3,Treestand,below ground,27.056,80.96
12/10/16 21:04,bottom 3,Treestand,below ground,27.056,82.03
12/10/16 21:14,bottom 3,Treestand,below ground,26.557,81.496
12/10/16 21:24,bottom 3,Treestand,below ground,26.557,83.093
12/10/16 21:34,bottom 3,Treestand,below ground,26.057,82.03
12/10/16 21:44,bottom 3,Treestand,below ground,26.057,82.03
12/10/16 21:54,bottom 3,Treestand,below ground,26.057,82.03
12/10/16 22:04,bottom 3,Treestand,below ground,25.557,81.496
12/10/16 22:14,bottom 3,Treestand,below ground,25.557,82.03
12/10/16 22:24,bottom 3,Treestand,below ground,25.557,82.563
12/10/16 22:34,bottom 3,Treestand,below ground,25.057,82.563
12/10/16 22:44,bottom 3,Treestand,below ground,25.057,82.563
12/10/16 22:54,bottom 3,Treestand,below ground,25.057,82.563
12/10/16 23:04,bottom 3,Treestand,below ground,24.557,82.563
12/10/16 23:14,bottom 3,Treestand,below ground,24.557,83.093
12/10/16 23:24,bottom 3,Treestand,below ground,24.557,83.622
12/10/16 23:34,bottom 3,Treestand,below ground,24.557,83.093
12/10/16 23:44,bottom 3,Treestand,below ground,24.057,82.563
12/10/16 23:54,bottom 3,Treestand,below ground,24.057,83.093
12/11/16 0:04,bottom 3,Treestand,below ground,24.057,83.093
12/11/16 0:14,bottom 3,Treestand,below ground,23.556,83.093
12/11/16 0:24,bottom 3,Treestand,below ground,23.556,83.093
12/11/16 0:34,bottom 3,Treestand,below ground,23.556,83.622
12/11/16 0:44,bottom 3,Treestand,below ground,23.556,82.03
12/11/16 0:54,bottom 3,Treestand,below ground,23.056,83.093
12/11/16 1:04,bottom 3,Treestand,below ground,23.056,83.622
12/11/16 1:14,bottom 3,Treestand,below ground,23.056,83.622
12/11/16 1:24,bottom 3,Treestand,below ground,23.056,83.622
12/11/16 1:34,bottom 3,Treestand,below ground,23.056,84.15
12/11/16 1:44,bottom 3,Treestand,below ground,22.556,82.563
12/11/16 1:54,bottom 3,Treestand,below ground,22.556,83.622
12/11/16 2:04,bottom 3,Treestand,below ground,22.556,83.622
12/11/16 2:14,bottom 3,Treestand,below ground,22.556,83.093
12/11/16 2:24,bottom 3,Treestand,below ground,22.056,83.622
12/11/16 2:34,bottom 3,Treestand,below ground,22.056,83.622
12/11/16 2:44,bottom 3,Treestand,below ground,22.056,84.15
12/11/16 2:54,bottom 3,Treestand,below ground,22.056,84.15
12/11/16 3:04,bottom 3,Treestand,below ground,22.056,83.622
12/11/16 3:14,bottom 3,Treestand,below ground,22.056,83.622
12/11/16 3:24,bottom 3,Treestand,below ground,21.556,84.15
12/11/16 3:34,bottom 3,Treestand,below ground,21.556,83.622
12/11/16 3:44,bottom 3,Treestand,below ground,21.556,86.241
12/11/16 3:54,bottom 3,Treestand,below ground,21.556,84.15
12/11/16 4:04,bottom 3,Treestand,below ground,21.556,84.675
12/11/16 4:14,bottom 3,Treestand,below ground,21.055,84.675
12/11/16 4:24,bottom 3,Treestand,below ground,21.055,84.675
12/11/16 4:34,bottom 3,Treestand,below ground,21.055,84.15
12/11/16 4:44,bottom 3,Treestand,below ground,21.055,86.241
12/11/16 4:54,bottom 3,Treestand,below ground,21.055,84.15
12/11/16 5:04,bottom 3,Treestand,below ground,21.055,84.675
12/11/16 5:14,bottom 3,Treestand,below ground,21.055,84.15
12/11/16 5:24,bottom 3,Treestand,below ground,20.555,84.675
12/11/16 5:34,bottom 3,Treestand,below ground,20.555,85.199
12/11/16 5:44,bottom 3,Treestand,below ground,20.555,85.199
12/11/16 5:54,bottom 3,Treestand,below ground,20.555,84.15
12/11/16 6:04,bottom 3,Treestand,below ground,20.555,84.675
12/11/16 6:14,bottom 3,Treestand,below ground,20.555,84.675
12/11/16 6:24,bottom 3,Treestand,below ground,20.555,84.675
12/11/16 6:34,bottom 3,Treestand,below ground,20.555,85.199
12/11/16 6:44,bottom 3,Treestand,below ground,20.555,84.675
12/11/16 6:54,bottom 3,Treestand,below ground,20.555,85.199
12/11/16 7:04,bottom 3,Treestand,below ground,20.555,84.15
12/11/16 7:14,bottom 3,Treestand,below ground,20.555,84.15
12/11/16 7:24,bottom 3,Treestand,below ground,20.555,83.622
12/11/16 7:34,bottom 3,Treestand,below ground,21.055,84.15
12/11/16 7:44,bottom 3,Treestand,below ground,21.055,83.622
12/11/16 7:54,bottom 3,Treestand,below ground,21.055,84.15
12/11/16 8:04,bottom 3,Treestand,below ground,21.556,83.622
12/11/16 8:14,bottom 3,Treestand,below ground,21.556,82.563
12/11/16 8:24,bottom 3,Treestand,below ground,22.056,83.093
12/11/16 8:34,bottom 3,Treestand,below ground,22.056,82.563
12/11/16 8:44,bottom 3,Treestand,below ground,22.556,82.563
12/11/16 8:54,bottom 3,Treestand,below ground,23.056,82.563
12/11/16 9:04,bottom 3,Treestand,below ground,23.056,82.563
12/11/16 9:14,bottom 3,Treestand,below ground,23.056,82.563
12/11/16 9:24,bottom 3,Treestand,below ground,23.556,81.496
12/11/16 9:34,bottom 3,Treestand,below ground,24.057,81.496
12/11/16 9:44,bottom 3,Treestand,below ground,24.557,79.883
12/11/16 9:54,bottom 3,Treestand,below ground,25.557,79.342
12/11/16 10:04,bottom 3,Treestand,below ground,26.057,79.342
12/11/16 10:14,bottom 3,Treestand,below ground,26.557,78.799
12/11/16 10:24,bottom 3,Treestand,below ground,28.056,78.254
12/11/16 10:34,bottom 3,Treestand,below ground,28.556,77.708
12/11/16 10:44,bottom 3,Treestand,below ground,28.556,77.16
12/11/16 10:54,bottom 3,Treestand,below ground,29.555,77.16
12/11/16 11:04,bottom 3,Treestand,below ground,29.555,76.61
12/11/16 11:14,bottom 3,Treestand,below ground,29.555,77.708
12/11/16 11:24,bottom 3,Treestand,below ground,29.555,78.254
12/11/16 11:34,bottom 3,Treestand,below ground,29.555,77.708
12/11/16 11:44,bottom 3,Treestand,below ground,29.555,77.708
12/11/16 11:54,bottom 3,Treestand,below ground,30.055,77.708
12/11/16 12:04,bottom 3,Treestand,below ground,30.555,76.61
12/11/16 12:14,bottom 3,Treestand,below ground,31.054,76.058
12/11/16 12:24,bottom 3,Treestand,below ground,31.554,76.058
12/11/16 12:34,bottom 3,Treestand,below ground,33.052,74.392
12/11/16 12:44,bottom 3,Treestand,below ground,34.051,73.273
12/11/16 12:54,bottom 3,Treestand,below ground,34.051,73.833
12/11/16 13:04,bottom 3,Treestand,below ground,34.551,73.273
12/11/16 13:14,bottom 3,Treestand,below ground,35.549,72.147
12/11/16 13:24,bottom 3,Treestand,below ground,36.548,71.581
12/11/16 13:34,bottom 3,Treestand,below ground,36.548,72.147
12/11/16 13:44,bottom 3,Treestand,below ground,36.049,72.711
12/11/16 13:54,bottom 3,Treestand,below ground,35.05,73.833
12/11/16 14:04,bottom 3,Treestand,below ground,34.551,74.949
12/11/16 14:14,bottom 3,Treestand,below ground,34.051,75.504
12/11/16 14:24,bottom 3,Treestand,below ground,34.051,75.504
12/11/16 14:34,bottom 3,Treestand,below ground,34.051,74.392
12/11/16 14:44,bottom 3,Treestand,below ground,33.552,74.949
12/11/16 14:54,bottom 3,Treestand,below ground,33.552,74.949
12/11/16 15:04,bottom 3,Treestand,below ground,33.552,74.949
12/11/16 15:14,bottom 3,Treestand,below ground,33.552,73.833
12/11/16 15:24,bottom 3,Treestand,below ground,34.051,74.392
12/11/16 15:34,bottom 3,Treestand,below ground,34.051,73.273
12/11/16 15:44,bottom 3,Treestand,below ground,34.551,73.273
12/11/16 15:54,bottom 3,Treestand,below ground,34.551,73.833
12/11/16 16:04,bottom 3,Treestand,below ground,34.051,72.711
12/11/16 16:14,bottom 3,Treestand,below ground,35.05,72.711
12/11/16 16:24,bottom 3,Treestand,below ground,36.548,71.014
12/11/16 16:34,bottom 3,Treestand,below ground,37.047,71.014
12/11/16 16:44,bottom 3,Treestand,below ground,37.047,71.014
12/11/16 16:54,bottom 3,Treestand,below ground,37.546,70.444
12/11/16 17:04,bottom 3,Treestand,below ground,37.546,70.444
12/11/16 17:14,bottom 3,Treestand,below ground,37.047,71.581
12/11/16 17:24,bottom 3,Treestand,below ground,36.049,72.147
12/11/16 17:34,bottom 3,Treestand,below ground,35.549,72.147
12/11/16 17:44,bottom 3,Treestand,below ground,35.05,73.273
12/11/16 17:54,bottom 3,Treestand,below ground,34.051,73.833
12/11/16 18:04,bottom 3,Treestand,below ground,34.051,73.273
12/11/16 18:14,bottom 3,Treestand,below ground,33.552,73.833
12/11/16 18:24,bottom 3,Treestand,below ground,33.052,74.392
12/11/16 18:34,bottom 3,Treestand,below ground,33.052,74.392
12/11/16 18:44,bottom 3,Treestand,below ground,32.553,74.392
12/11/16 18:54,bottom 3,Treestand,below ground,32.553,74.392
12/11/16 19:04,bottom 3,Treestand,below ground,32.053,73.833
12/11/16 19:14,bottom 3,Treestand,below ground,32.053,76.058
12/11/16 19:24,bottom 3,Treestand,below ground,31.554,74.392
12/11/16 19:34,bottom 3,Treestand,below ground,31.554,75.504
